frame,NOSE_x,NOSE_y,NOSE_z,NOSE_v,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_v,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_v
10,0.5553010702133179,0.5557557940483093,-1.0228040218353271,0.9999027252197266,0.7570599317550659,0.9246994853019714,-0.23568086326122284,0.9977328181266785,0.26064005494117737,0.918095588684082,-0.34567710757255554,0.9977960586547852
11,0.5640392899513245,0.5567150712013245,-1.030378818511963,0.9998830556869507,0.7569044232368469,0.9248281717300415,-0.23422060906887054,0.997523307800293,0.25825271010398865,0.9191810488700867,-0.37319618463516235,0.9976588487625122
12,0.5694956183433533,0.5573261976242065,-1.0247896909713745,0.9998802542686462,0.7568135261535645,0.9248539209365845,-0.2336469441652298,0.9974578022956848,0.2580578029155731,0.9195687174797058,-0.3525998294353485,0.9975547790527344
13,0.5820470452308655,0.5576243996620178,-1.0713551044464111,0.999855637550354,0.7568081021308899,0.9248584508895874,-0.23266248404979706,0.9970943331718445,0.2581588327884674,0.9197660684585571,-0.3864244818687439,0.9971228837966919
14,0.5916651487350464,0.5575599074363708,-1.0955965518951416,0.999826967716217,0.7565396428108215,0.9248182773590088,-0.22872863709926605,0.996587336063385,0.2576621174812317,0.9197065830230713,-0.43224138021469116,0.9965116381645203
15,0.5973761081695557,0.5578608512878418,-1.0831409692764282,0.9998003244400024,0.7518645524978638,0.9243883490562439,-0.1979464590549469,0.9962359070777893,0.2562313973903656,0.9189159870147705,-0.470086932182312,0.9960415959358215
16,0.6021907925605774,0.5583067536354065,-1.0842851400375366,0.9997507333755493,0.751473069190979,0.9242923259735107,-0.19935721158981323,0.9957876205444336,0.25610601902008057,0.918601930141449,-0.4609465003013611,0.9954946637153625
17,0.6059283018112183,0.5592325329780579,-1.084167718887329,0.9996837973594666,0.7507309317588806,0.9242433905601501,-0.2005491852760315,0.9953907132148743,0.2561297118663788,0.9184162616729736,-0.4595614969730377,0.9950458407402039
18,0.6072084307670593,0.5597615838050842,-1.0789353847503662,0.9996261596679688,0.7502794861793518,0.9242483377456665,-0.20091789960861206,0.9950191378593445,0.2560884952545166,0.9183810949325562,-0.4544444680213928,0.9946102499961853
19,0.6074364185333252,0.5608739852905273,-1.086814284324646,0.9995052814483643,0.7504261136054993,0.9242463707923889,-0.20546118915081024,0.9945189356803894,0.256104975938797,0.918278694152832,-0.46171823143959045,0.9941049814224243
20,0.6077015399932861,0.5621927380561829,-1.088317632675171,0.9994224309921265,0.7505611181259155,0.9243885278701782,-0.2056199312210083,0.994190514087677,0.25611746311187744,0.9179251194000244,-0.46169906854629517,0.9937520623207092
21,0.6071373820304871,0.5629358291625977,-1.1098763942718506,0.9993546009063721,0.7510184049606323,0.9244033694267273,-0.20572778582572937,0.993765652179718,0.2561306357383728,0.9178587794303894,-0.4660782814025879,0.9932752251625061
22,0.6061592102050781,0.5627294182777405,-1.1078375577926636,0.9992760419845581,0.7512659430503845,0.9244433045387268,-0.205948606133461,0.9934046268463135,0.25616809725761414,0.917649507522583,-0.46562105417251587,0.9927734732627869
23,0.6053704619407654,0.5627067685127258,-1.1058911085128784,0.9991669058799744,0.7512982487678528,0.9245523810386658,-0.20470629632472992,0.9928655028343201,0.2560705542564392,0.9175320267677307,-0.471400648355484,0.9923170208930969
24,0.6004016995429993,0.5628622770309448,-1.1168354749679565,0.9991464018821716,0.7517905831336975,0.9247316718101501,-0.20595021545886993,0.9926207065582275,0.256327360868454,0.9174531698226929,-0.45332467555999756,0.9921555519104004
25,0.5944135785102844,0.5642210245132446,-1.111199140548706,0.9990960359573364,0.751823365688324,0.9252113103866577,-0.2094280868768692,0.9923149347305298,0.25630393624305725,0.9174141883850098,-0.4356312155723572,0.9919146299362183
26,0.5812767148017883,0.5642359256744385,-1.114216923713684,0.9990246295928955,0.7517989277839661,0.925423264503479,-0.2228763848543167,0.9919776916503906,0.25656837224960327,0.9173699021339417,-0.4112735092639923,0.9917501211166382
27,0.5599687099456787,0.5641096234321594,-1.0874710083007812,0.9990598559379578,0.7517988085746765,0.9254404902458191,-0.2254941165447235,0.9920281767845154,0.25712212920188904,0.9167125225067139,-0.36253249645233154,0.9918614625930786
28,0.5474584102630615,0.5644145607948303,-1.0503273010253906,0.9991292357444763,0.7515093684196472,0.9254767298698425,-0.22379791736602783,0.9923020601272583,0.2576621472835541,0.9153780341148376,-0.3377295136451721,0.9922513365745544
29,0.5368205308914185,0.5640780329704285,-1.0374631881713867,0.9991978406906128,0.7516294121742249,0.9255437254905701,-0.22173725068569183,0.9925389885902405,0.25838929414749146,0.9142036437988281,-0.3055384159088135,0.9926656484603882
30,0.5259472727775574,0.5636642575263977,-1.0175573825836182,0.9992570877075195,0.7516559958457947,0.9255702495574951,-0.21934188902378082,0.9926999807357788,0.2597532868385315,0.9132383465766907,-0.28269222378730774,0.9930229783058167
31,0.5086702704429626,0.5625997185707092,-1.0115045309066772,0.9993115067481995,0.7516825199127197,0.9255763292312622,-0.22716674208641052,0.9929298162460327,0.26145437359809875,0.9103793501853943,-0.26689618825912476,0.9933565258979797
32,0.4946577250957489,0.5584824085235596,-0.9698536992073059,0.9993562698364258,0.7516640424728394,0.9255881309509277,-0.23420783877372742,0.9931085109710693,0.26276060938835144,0.9073569178581238,-0.23736803233623505,0.9936401844024658
33,0.48178377747535706,0.5582684278488159,-0.9458010196685791,0.9993860125541687,0.7516710162162781,0.9257107377052307,-0.2569301426410675,0.9932038187980652,0.26433467864990234,0.9047524333000183,-0.21964627504348755,0.9939002990722656
34,0.47366949915885925,0.5579501390457153,-0.9144203066825867,0.9994230270385742,0.7518529891967773,0.9258602857589722,-0.2624458074569702,0.9932818412780762,0.2654202878475189,0.9028812646865845,-0.1943044662475586,0.9941695928573608
35,0.46503007411956787,0.5580360293388367,-0.8915729522705078,0.9994542598724365,0.7523403167724609,0.9264127016067505,-0.2677956819534302,0.993182361125946,0.2671208381652832,0.9008568525314331,-0.21036209166049957,0.9944010376930237
36,0.4577449858188629,0.5575198531150818,-0.8719035387039185,0.9994773864746094,0.7532203197479248,0.926960825920105,-0.278406023979187,0.9928827285766602,0.26832154393196106,0.8994051814079285,-0.2137473225593567,0.9944882988929749
37,0.4506654143333435,0.5538198947906494,-0.7759278416633606,0.9994978904724121,0.7547276020050049,0.9275626540184021,-0.2878842055797577,0.9926673769950867,0.26928550004959106,0.8987098932266235,-0.17316199839115143,0.994611382484436
38,0.4440254867076874,0.5530439019203186,-0.7093696594238281,0.9995236992835999,0.7550445199012756,0.9280825257301331,-0.2907717525959015,0.9925721287727356,0.27042436599731445,0.8984387516975403,-0.12793102860450745,0.9947955012321472
39,0.4373840391635895,0.5486420392990112,-0.6235960125923157,0.9995532631874084,0.755043089389801,0.9283025860786438,-0.2869957387447357,0.9925747513771057,0.270942360162735,0.8983915448188782,-0.08957250416278839,0.994996190071106
40,0.43141210079193115,0.547289252281189,-0.5987968444824219,0.9995798468589783,0.7550430297851562,0.9284443259239197,-0.3056286573410034,0.992678701877594,0.27099844813346863,0.8978708982467651,-0.05444454029202461,0.9952137470245361
41,0.4248553216457367,0.5459244251251221,-0.5726814270019531,0.999606192111969,0.755161702632904,0.928777813911438,-0.3213142454624176,0.9927351474761963,0.2710493206977844,0.8975496292114258,-0.031457748264074326,0.9954111576080322
42,0.41796037554740906,0.542634129524231,-0.5482137203216553,0.9996223449707031,0.755092442035675,0.9293168187141418,-0.3393230736255646,0.9925804138183594,0.2710646688938141,0.8976203799247742,-0.014275048859417439,0.9955586194992065
43,0.41204673051834106,0.5391070246696472,-0.503889799118042,0.9996414184570312,0.7549620270729065,0.929669976234436,-0.3339420557022095,0.9924034476280212,0.27102145552635193,0.8982387185096741,0.01997595839202404,0.9956944584846497
44,0.40831950306892395,0.5367559790611267,-0.4904341399669647,0.9996557831764221,0.7548647522926331,0.929740846157074,-0.35778313875198364,0.9921843409538269,0.27109959721565247,0.8996037244796753,0.05018991604447365,0.9958049058914185
45,0.4054749608039856,0.5366032719612122,-0.49188604950904846,0.999667763710022,0.7546080946922302,0.9297497272491455,-0.3737013339996338,0.9919773936271667,0.2715381681919098,0.900164783000946,0.0538652166724205,0.9959025382995605
46,0.40410125255584717,0.5365310311317444,-0.4878959357738495,0.9996767640113831,0.7545678019523621,0.9297741651535034,-0.3796083331108093,0.9916436672210693,0.27179011702537537,0.9004347920417786,0.06158902123570442,0.9959695935249329
47,0.4030883014202118,0.5364905595779419,-0.48661231994628906,0.9996826648712158,0.7544457316398621,0.9297987818717957,-0.37968340516090393,0.9914319515228271,0.27179473638534546,0.900996744632721,0.04955665394663811,0.996036946773529
48,0.40239033102989197,0.5365256071090698,-0.4731152355670929,0.9996926784515381,0.754442572593689,0.9302842020988464,-0.37643176317214966,0.9913151860237122,0.27179160714149475,0.9014649987220764,0.0654338151216507,0.9961131811141968
49,0.4021102786064148,0.5368422269821167,-0.47152790427207947,0.9997046589851379,0.754471480846405,0.930970311164856,-0.37310686707496643,0.991287887096405,0.270964652299881,0.9028900861740112,0.06790202856063843,0.9962374567985535
50,0.4018112123012543,0.5373945236206055,-0.48689207434654236,0.9997100234031677,0.7545428276062012,0.931681752204895,-0.3772137761116028,0.9910464882850647,0.2707046866416931,0.9040464758872986,0.05651479214429855,0.9962916970252991
51,0.40166282653808594,0.5381384491920471,-0.47428035736083984,0.9997184872627258,0.7540055513381958,0.9317530989646912,-0.37578654289245605,0.9910139441490173,0.2703092396259308,0.9046468734741211,0.07290336489677429,0.9963729381561279
52,0.401962012052536,0.5381792187690735,-0.4801327884197235,0.9997251629829407,0.7539922595024109,0.9318801760673523,-0.3732258081436157,0.9909310340881348,0.2701560854911804,0.9067709445953369,0.062035489827394485,0.9964523911476135
53,0.4023156762123108,0.5380369424819946,-0.4790007472038269,0.9997315406799316,0.7537402510643005,0.9319592714309692,-0.3716009557247162,0.990788459777832,0.2701478600502014,0.9073363542556763,0.05873637646436691,0.9964890480041504
54,0.40338239073753357,0.5358668565750122,-0.4832354485988617,0.9997414946556091,0.7536811828613281,0.9319910407066345,-0.36969509720802307,0.9906705021858215,0.2693115770816803,0.9072757363319397,0.0372047983109951,0.9965370297431946
55,0.4057513177394867,0.5341516137123108,-0.4854784905910492,0.9997557401657104,0.7536749243736267,0.9319152235984802,-0.3601926863193512,0.9909470677375793,0.26901552081108093,0.9072514772415161,0.019108187407255173,0.9966272711753845
56,0.41443026065826416,0.5339701175689697,-0.5497857928276062,0.9997652769088745,0.7540318965911865,0.9317474365234375,-0.33168384432792664,0.9912264347076416,0.26903921365737915,0.9062881469726562,-0.027745967730879784,0.9966806173324585
57,0.42347627878189087,0.5330191254615784,-0.5603039264678955,0.9997773170471191,0.754237174987793,0.9317636489868164,-0.29332080483436584,0.9915158748626709,0.2684563100337982,0.9061936140060425,-0.034560658037662506,0.996737003326416
58,0.43269941210746765,0.5330102443695068,-0.6302335858345032,0.9997891783714294,0.754511296749115,0.9317758083343506,-0.2886195778846741,0.9918526411056519,0.26649412512779236,0.905276894569397,-0.08206368237733841,0.9968462586402893
59,0.43921005725860596,0.5335183143615723,-0.7610985040664673,0.9997975826263428,0.7548772096633911,0.93153315782547,-0.2972329258918762,0.9923586845397949,0.2666088342666626,0.9034423232078552,-0.15140321850776672,0.9969875812530518
60,0.4478760063648224,0.5353590846061707,-0.7722228765487671,0.9998086094856262,0.7551713585853577,0.9315359592437744,-0.2943560779094696,0.9927992224693298,0.2675412893295288,0.9029095768928528,-0.1457785964012146,0.9971087574958801
61,0.4558822810649872,0.5406805872917175,-0.777411937713623,0.9998161792755127,0.7562201619148254,0.9316312074661255,-0.2895830571651459,0.9931479096412659,0.2697576582431793,0.9027316570281982,-0.1465684324502945,0.9972119331359863
62,0.46399736404418945,0.5467763543128967,-0.8065686821937561,0.9998250603675842,0.7562121152877808,0.93133544921875,-0.28849318623542786,0.9935591816902161,0.2715178430080414,0.9026886224746704,-0.15162865817546844,0.9972871541976929
63,0.4725307822227478,0.549243688583374,-0.8497322201728821,0.9998306035995483,0.7561708092689514,0.9307125806808472,-0.28997087478637695,0.9939403533935547,0.2724144160747528,0.9025709629058838,-0.1820097714662552,0.9973283410072327
64,0.48203030228614807,0.5491015911102295,-0.8417533040046692,0.99983811378479,0.7550262212753296,0.9289887547492981,-0.28097182512283325,0.9943100810050964,0.27292922139167786,0.9023459553718567,-0.1913033127784729,0.9972966313362122
65,0.489609956741333,0.54813152551651,-0.8879637122154236,0.9998441934585571,0.7526180148124695,0.9278538227081299,-0.27972880005836487,0.9946725368499756,0.27265217900276184,0.9023034572601318,-0.21942369639873505,0.9972159266471863
66,0.49563729763031006,0.5474738478660583,-0.8968385457992554,0.9998524188995361,0.7513938546180725,0.9275100827217102,-0.2754531800746918,0.9950304627418518,0.27198323607444763,0.9022911190986633,-0.22238276898860931,0.9971899390220642
67,0.5007372498512268,0.5470060110092163,-0.9208627939224243,0.9998547434806824,0.7504346966743469,0.9267982244491577,-0.2716900706291199,0.9953070282936096,0.2716045081615448,0.9022793173789978,-0.24261324107646942,0.9970760345458984
68,0.5043889880180359,0.5464297533035278,-0.8812875151634216,0.9998575448989868,0.7500642538070679,0.9262399673461914,-0.2518891990184784,0.9955464601516724,0.27156585454940796,0.9023337364196777,-0.2317143827676773,0.9969918727874756
69,0.5054886937141418,0.5464598536491394,-0.8622980117797852,0.9998499155044556,0.7500014305114746,0.9259532690048218,-0.23984839022159576,0.9956701993942261,0.2717810571193695,0.9028227925300598,-0.22285310924053192,0.996799886226654
70,0.5065268278121948,0.5466381311416626,-0.8784555792808533,0.9998437762260437,0.7498605847358704,0.9254487752914429,-0.24508745968341827,0.9957583546638489,0.2718329429626465,0.9030582904815674,-0.23185066878795624,0.9966259002685547
71,0.507049024105072,0.5480234026908875,-0.8684335350990295,0.9998394250869751,0.749390184879303,0.9247125387191772,-0.24479307234287262,0.9958877563476562,0.2721027433872223,0.9031060934066772,-0.2239011973142624,0.9964483380317688
72,0.5067905187606812,0.5495133996009827,-0.8716837763786316,0.9998428821563721,0.7492603063583374,0.9240801334381104,-0.24141071736812592,0.9960924983024597,0.2728576362133026,0.9032853245735168,-0.21979567408561707,0.9964107871055603
73,0.5060852766036987,0.5515621900558472,-0.953472912311554,0.9998428821563721,0.7491809129714966,0.9239991307258606,-0.2518106698989868,0.9962106943130493,0.27314117550849915,0.9032867550849915,-0.25977692008018494,0.996351420879364
74,0.5058362483978271,0.5529145002365112,-0.9523618221282959,0.9998461008071899,0.7491847276687622,0.923980176448822,-0.25265738368034363,0.9963485598564148,0.2732597589492798,0.9034301042556763,-0.26383715867996216,0.9963693618774414
75,0.5061728358268738,0.5538281202316284,-0.935259997844696,0.9998476505279541,0.7492949962615967,0.9240469932556152,-0.24489663541316986,0.9963763356208801,0.2731025218963623,0.9037232398986816,-0.25626957416534424,0.9963041543960571
76,0.5064088106155396,0.5547378659248352,-0.8590477108955383,0.9998499751091003,0.749315619468689,0.924064040184021,-0.23439574241638184,0.9963975548744202,0.27292606234550476,0.9040246605873108,-0.23245687782764435,0.9962589740753174
77,0.5066582560539246,0.5556914210319519,-0.8453196287155151,0.9998497366905212,0.7491640448570251,0.9240862727165222,-0.23344725370407104,0.9963755011558533,0.27255645394325256,0.90403151512146,-0.2319514900445938,0.9962121844291687
78,0.5067656636238098,0.5567424297332764,-0.8477601408958435,0.9998471736907959,0.7491030693054199,0.9241335391998291,-0.23502445220947266,0.9963492751121521,0.27222466468811035,0.9040416479110718,-0.23157116770744324,0.9961557388305664
79,0.5066322088241577,0.5581772327423096,-0.7953479886054993,0.9998540878295898,0.7490526437759399,0.9242140054702759,-0.23482251167297363,0.9964554905891418,0.27188947796821594,0.9040515422821045,-0.1907271295785904,0.9962166547775269
80,0.5064986944198608,0.5596784949302673,-0.7853854894638062,0.9998618960380554,0.7490363121032715,0.9242344498634338,-0.2347051352262497,0.9965850114822388,0.2718351185321808,0.904060423374176,-0.17727519571781158,0.9962999820709229
81,0.5061492919921875,0.5602326393127441,-0.7964553833007812,0.9998669624328613,0.7488802075386047,0.9242353439331055,-0.23821060359477997,0.9967136383056641,0.2716839015483856,0.9040693640708923,-0.17830272018909454,0.9963865280151367
82,0.5053436160087585,0.5606378316879272,-0.824732780456543,0.9998717308044434,0.7487657070159912,0.9242540001869202,-0.24929594993591309,0.9968552589416504,0.27160248160362244,0.9039919376373291,-0.18349048495292664,0.9964703917503357
83,0.5045223236083984,0.5606771111488342,-0.8529155254364014,0.9998769760131836,0.7487412691116333,0.9242216944694519,-0.2525763511657715,0.9969849586486816,0.2717705965042114,0.9038915634155273,-0.20127849280834198,0.9965538382530212
84,0.50444096326828,0.5590760707855225,-0.8208639025688171,0.9998821020126343,0.7487320899963379,0.9241425395011902,-0.24611683189868927,0.9970820546150208,0.27175867557525635,0.904011607170105,-0.2008025348186493,0.9966157078742981
85,0.504134476184845,0.5543245077133179,-0.82254958152771,0.9998868107795715,0.7484865188598633,0.9235911965370178,-0.24383720755577087,0.9971923232078552,0.27179452776908875,0.9039623737335205,-0.2031177282333374,0.9966946840286255
86,0.5023889541625977,0.5506476163864136,-0.8227844834327698,0.9998914003372192,0.7484329342842102,0.9233890175819397,-0.23945173621177673,0.9973114132881165,0.2717891335487366,0.9039397239685059,-0.20208534598350525,0.9967899322509766
87,0.5019298195838928,0.5478836894035339,-0.8158065676689148,0.999895453453064,0.7485583424568176,0.9233230352401733,-0.23623508214950562,0.9973940849304199,0.2719804048538208,0.903938353061676,-0.19351370632648468,0.9968575239181519
88,0.5026392340660095,0.541095495223999,-0.8271536827087402,0.9998998045921326,0.7489715814590454,0.9233119487762451,-0.23635227978229523,0.9974327087402344,0.27156251668930054,0.9039724469184875,-0.19375404715538025,0.9968940019607544
89,0.5026141405105591,0.5354199409484863,-0.800973653793335,0.9999021887779236,0.7494915723800659,0.9233459234237671,-0.22367826104164124,0.9973892569541931,0.2711819112300873,0.9040043950080872,-0.1879870742559433,0.9968898892402649
90,0.5029028654098511,0.5239051580429077,-0.8048551678657532,0.9999058246612549,0.7509748935699463,0.9236876368522644,-0.20937958359718323,0.9973281621932983,0.26962390542030334,0.9040204286575317,-0.19415104389190674,0.9969174265861511
91,0.5026060938835144,0.5114962458610535,-0.7259918451309204,0.9998923540115356,0.7548448443412781,0.9240553975105286,-0.21202650666236877,0.9968969821929932,0.2697991728782654,0.904062807559967,-0.16543850302696228,0.9968458414077759
92,0.5027822852134705,0.4918117821216583,-0.6485792994499207,0.9998784065246582,0.7550849914550781,0.9240323305130005,-0.19508780539035797,0.996637225151062,0.26980167627334595,0.9040688276290894,-0.14087161421775818,0.9966861605644226
93,0.5028558373451233,0.4757084846496582,-0.7000985741615295,0.9998642802238464,0.755212128162384,0.9239066243171692,-0.19890111684799194,0.9963825345039368,0.2698030471801758,0.9042534828186035,-0.14937645196914673,0.9964913725852966
94,0.5027484893798828,0.46298539638519287,-0.6668756008148193,0.9998553395271301,0.75519198179245,0.923419177532196,-0.1971428394317627,0.9960439801216125,0.2697681188583374,0.9042830467224121,-0.13919813930988312,0.9962887167930603
95,0.5027397274971008,0.4542829394340515,-0.7343985438346863,0.999860405921936,0.7561841011047363,0.9234257340431213,-0.19474735856056213,0.996013879776001,0.26823869347572327,0.9044159054756165,-0.1527431458234787,0.9962989091873169
96,0.5029988884925842,0.4486639201641083,-0.7989450097084045,0.9998554587364197,0.7583073377609253,0.9234349727630615,-0.2066424936056137,0.9957228302955627,0.2681349217891693,0.9046304225921631,-0.18439549207687378,0.9961625337600708
97,0.5032183527946472,0.44586434960365295,-0.798332691192627,0.9998403787612915,0.7602566480636597,0.9235668778419495,-0.21221059560775757,0.9952894449234009,0.26817119121551514,0.9047064185142517,-0.1994674950838089,0.9959970712661743
98,0.503166913986206,0.4436117708683014,-0.7440199255943298,0.9998385906219482,0.7610871195793152,0.9235708713531494,-0.21230505406856537,0.994968831539154,0.2681939899921417,0.9051485061645508,-0.1930040866136551,0.9959138035774231
99,0.5031522512435913,0.43320104479789734,-0.7388018369674683,0.9998345971107483,0.7616704702377319,0.9235571026802063,-0.2136644572019577,0.994828999042511,0.2680627107620239,0.9054960608482361,-0.19002099335193634,0.9958524107933044
100,0.5031535029411316,0.4278108477592468,-0.7398502826690674,0.9998297691345215,0.7616492509841919,0.9234803915023804,-0.21035748720169067,0.9945987462997437,0.2679707407951355,0.9055211544036865,-0.19002442061901093,0.9957457184791565
101,0.5031436085700989,0.4253913164138794,-0.7777183055877686,0.999817430973053,0.7615175843238831,0.9231792092323303,-0.20958665013313293,0.9943824410438538,0.2678934931755066,0.9055355787277222,-0.21097038686275482,0.9956445693969727
102,0.5032483339309692,0.42273640632629395,-0.7567393779754639,0.9998077154159546,0.7611311078071594,0.9226348996162415,-0.1892271339893341,0.9942697882652283,0.26754480600357056,0.9055463075637817,-0.21013514697551727,0.9956005215644836
103,0.503469705581665,0.41968590021133423,-0.7142248153686523,0.9998053908348083,0.7609321475028992,0.9220502376556396,-0.17254598438739777,0.9941357970237732,0.26722094416618347,0.9055548906326294,-0.20900551974773407,0.9955539107322693
104,0.5034700036048889,0.41873788833618164,-0.7146620750427246,0.9998075366020203,0.7605689764022827,0.9217475056648254,-0.17120516300201416,0.9941439032554626,0.26707297563552856,0.905587911605835,-0.1992226541042328,0.9955510497093201
105,0.5027264952659607,0.42031028866767883,-0.7097906470298767,0.9998121857643127,0.7604687809944153,0.9217322468757629,-0.16825321316719055,0.9942311644554138,0.2666902542114258,0.9057643413543701,-0.17185592651367188,0.995611310005188
106,0.5009962320327759,0.42140519618988037,-0.703881025314331,0.9998156428337097,0.7604416012763977,0.9214724898338318,-0.17094507813453674,0.9941325783729553,0.2667776644229889,0.9057238101959229,-0.16940893232822418,0.9956114888191223
107,0.5000619888305664,0.4221126139163971,-0.6475139260292053,0.9998174905776978,0.7604148387908936,0.9213309288024902,-0.17152933776378632,0.9939367175102234,0.26715970039367676,0.9057436585426331,-0.1586468517780304,0.9956414103507996
108,0.49995940923690796,0.42244285345077515,-0.6665924191474915,0.9998247027397156,0.7601445317268372,0.920795202255249,-0.17338281869888306,0.9939852356910706,0.2671920359134674,0.9055894613265991,-0.1586039960384369,0.9956938028335571
109,0.5000516176223755,0.4316960275173187,-0.7591803073883057,0.9998321533203125,0.7601208090782166,0.920577347278595,-0.19195225834846497,0.9941015243530273,0.2675085663795471,0.9054800868034363,-0.1695972979068756,0.9957196712493896
110,0.5000359416007996,0.4413589835166931,-0.7862116694450378,0.9998394846916199,0.7601014375686646,0.9203774929046631,-0.2094387412071228,0.9942610859870911,0.268461674451828,0.9054035544395447,-0.1727224737405777,0.9958181381225586
111,0.49956202507019043,0.4558577537536621,-0.744952380657196,0.999845564365387,0.7600269913673401,0.9203035831451416,-0.21606890857219696,0.9943865537643433,0.2689431309700012,0.905082643032074,-0.16072213649749756,0.9959335923194885
112,0.49936947226524353,0.4752639830112457,-0.7430839538574219,0.9998494386672974,0.7602410316467285,0.9203330874443054,-0.2249128371477127,0.9945276975631714,0.26934659481048584,0.9049959778785706,-0.1602403074502945,0.9960542321205139
113,0.4993712306022644,0.4880691468715668,-0.7525355815887451,0.9998552799224854,0.7600598931312561,0.9203552007675171,-0.22981403768062592,0.9947582483291626,0.2699410617351532,0.9048044681549072,-0.1609615683555603,0.9961957335472107
114,0.49936947226524353,0.502272367477417,-0.7972200512886047,0.9998634457588196,0.7597985863685608,0.9203426837921143,-0.239253968000412,0.9950728416442871,0.27009087800979614,0.9045328497886658,-0.16846372187137604,0.9963620901107788
115,0.49813270568847656,0.5160972476005554,-0.822086751461029,0.9998718500137329,0.7589727640151978,0.920320451259613,-0.2408313900232315,0.995362401008606,0.27021536231040955,0.9040711522102356,-0.17376713454723358,0.9965355396270752
116,0.4934430718421936,0.5336681008338928,-0.8215869665145874,0.9998759627342224,0.7576434016227722,0.9203882217407227,-0.25742605328559875,0.9955676794052124,0.2712468206882477,0.9036582708358765,-0.1733030527830124,0.9966738820075989
117,0.49100443720817566,0.5490044355392456,-0.8665310740470886,0.9998773336410522,0.7563536763191223,0.9206313490867615,-0.27239990234375,0.995694637298584,0.2721853256225586,0.903160035610199,-0.1785987913608551,0.9967512488365173
118,0.4901481866836548,0.5651179552078247,-0.9032925367355347,0.9998717308044434,0.7552288770675659,0.9208368062973022,-0.2836170196533203,0.995764434337616,0.2729395627975464,0.9029807448387146,-0.20250314474105835,0.9967694282531738
119,0.48936519026756287,0.5721025466918945,-0.8946369886398315,0.9998642802238464,0.7550185322761536,0.9210389256477356,-0.28558623790740967,0.9958090782165527,0.27410659193992615,0.9029628038406372,-0.20643523335456848,0.9967990517616272
120,0.4875083565711975,0.5769805312156677,-0.8734809160232544,0.9998631477355957,0.7550315260887146,0.9211661219596863,-0.2897607982158661,0.995977520942688,0.27728554606437683,0.9029433131217957,-0.20428048074245453,0.9969367384910583
121,0.48731106519699097,0.5822219252586365,-0.8686203956604004,0.9998663067817688,0.7537007927894592,0.921112596988678,-0.286033034324646,0.9961848855018616,0.2775019109249115,0.9028991460800171,-0.20517078042030334,0.9970796704292297
