frame,LEFT_THUMB_TIP_x,LEFT_THUMB_TIP_y,LEFT_THUMB_TIP_z,LEFT_INDEX_FINGER_TIP_x,LEFT_INDEX_FINGER_TIP_y,LEFT_INDEX_FINGER_TIP_z,LEFT_MIDDLE_FINGER_TIP_x,LEFT_MIDDLE_FINGER_TIP_y,LEFT_MIDDLE_FINGER_TIP_z,LEFT_RING_FINGER_TIP_x,LEFT_RING_FINGER_TIP_y,LEFT_RING_FINGER_TIP_z,LEFT_PINKY_TIP_x,LEFT_PINKY_TIP_y,LEFT_PINKY_TIP_z,RIGHT_THUMB_TIP_x,RIGHT_THUMB_TIP_y,RIGHT_THUMB_TIP_z,RIGHT_INDEX_FINGER_TIP_x,RIGHT_INDEX_FINGER_TIP_y,RIGHT_INDEX_FINGER_TIP_z,RIGHT_MIDDLE_FINGER_TIP_x,RIGHT_MIDDLE_FINGER_TIP_y,RIGHT_MIDDLE_FINGER_TIP_z,RIGHT_RING_FINGER_TIP_x,RIGHT_RING_FINGER_TIP_y,RIGHT_RING_FINGER_TIP_z,RIGHT_PINKY_TIP_x,RIGHT_PINKY_TIP_y,RIGHT_PINKY_TIP_z,NOSE_x,NOSE_y,NOSE_z,NOSE_v,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_v,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_v,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_v,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_v,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_v,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_v,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_v,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_v
0,0.03693361580371857,0.022774726152420044,-0.002046748995780945,0.034775689244270325,0.02524501271545887,0.029642507433891296,0.030639247968792915,0.02689294144511223,0.039790332317352295,0.02059159055352211,0.02406523935496807,0.04745272919535637,0.018968336284160614,0.023144321516156197,0.04017458111047745,-0.0352090559899807,0.012622100301086903,-0.02102038264274597,-0.03498639911413193,0.02555353194475174,0.03468015789985657,-0.02758631855249405,0.03046584129333496,0.052359357476234436,-0.020709138363599777,0.02328931726515293,0.055573806166648865,-0.010745792649686337,0.02463947795331478,0.05140234902501106,0.0074974969029426575,-0.5966877341270447,-0.3495359420776367,0.9999932050704956,0.1767369955778122,-0.4527224600315094,-0.15619905292987823,0.9999911785125732,-0.15301205217838287,-0.46186262369155884,-0.15256333351135254,0.9999665021896362,0.17848847806453705,-0.21719421446323395,-0.125030517578125,0.9952892065048218,-0.22023063898086548,-0.22743076086044312,-0.09619385004043579,0.9761025905609131,0.19205184280872345,-0.011158528737723827,-0.21943378448486328,0.9944302439689636,-0.22882810235023499,-0.0028713729698210955,-0.15767180919647217,0.9591689705848694,0.11480776965618134,0.00515070091933012,-0.0008015632629394531,0.999800980091095,-0.11507249623537064,-0.005753926932811737,0.0018205642700195312,0.9998238682746887
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35023677349090576,-0.3755340874195099,-0.22988367080688477,0.9995274543762207,-0.06838814169168472,-0.4668367803096771,-0.19444586336612701,0.9999475479125977,-0.32093346118927,-0.3156438171863556,-0.0855107307434082,0.9995520710945129,0.07091374695301056,-0.3030644953250885,-0.21597015857696533,0.9937416911125183,-0.3987373113632202,-0.10363233089447021,-0.021850787103176117,0.9292399883270264,0.15413442254066467,-0.10078113526105881,-0.29335546493530273,0.989571213722229,-0.5798214673995972,0.06974691152572632,-0.05898106098175049,0.9477217197418213,0.10462171584367752,-0.017289306968450546,-0.016344070434570312,0.9986647367477417,-0.10492090880870819,0.01714208722114563,0.01757049560546875,0.9985974431037903
2,0.0021137106232345104,-0.004613185301423073,0.044519394636154175,0.04750656709074974,0.0007101796218194067,0.04766218364238739,0.05313194915652275,0.01746983826160431,0.042949825525283813,0.048374902456998825,0.029556723311543465,0.031226247549057007,0.03430994972586632,0.048854127526283264,0.01891237497329712,,,,,,,,,,,,,,,,0.48088425397872925,-0.2650884985923767,-0.15473008155822754,0.9702688455581665,0.2942478060722351,-0.3265523910522461,0.002076856791973114,0.9950527548789978,0.2853007912635803,-0.25605231523513794,-0.2817959785461426,0.999180018901825,0.23809967935085297,-0.1548774242401123,0.06144392490386963,0.057689063251018524,0.3655027151107788,-0.007564827334135771,-0.29572317004203796,0.980695903301239,0.2888665795326233,0.040180910378694534,-0.012623786926269531,0.058743152767419815,0.5518335700035095,0.1419939547777176,-0.25798797607421875,0.9493646621704102,0.05076759308576584,-0.004138526506721973,0.08800601959228516,0.9839720726013184,-0.050755634903907776,0.003590941894799471,-0.08661317825317383,0.9908279180526733
